48,#葫芦岛身边事#【葫芦岛市关于疫情期间红事缓办、白事简办的倡议书】市民朋友们：当前，新冠肺炎疫情防控工作正处于关键时期，为全力支持配合我市打赢疫情防控工作阻击战，切实保障人民群众身体健康和生命安全，我们向全市人民发出如下倡议：1、 红事缓办、白事简办。疫情防控期间，倡议将婚庆、喜宴等活动延期举办，倡导受邀亲朋好友可以通过电话、微信等方式表达自己的一份心意。白事要化繁为简、简化程序，要缩小范围，严格控制参加人数，并做好必要的防护防控措施，坚决防止人员聚集发生交叉传染。2、党员干部要带头示范。党员干部要发挥带头作用，响应倡议。要坚定信心，做到不造谣、不信谣、不传谣，在做好防护方面做出示范引领，并积极劝导、敦促身边的亲友延期办理红事、从简办理白事。3、落实防控责任，强化宣传。各街道、社区、乡（镇）和村委会，要切实做好所辖范围内城乡居民的疫情防控工作，落实防控责任，教育引导辖区内居民的红事缓办、白事简办，最大限度地减少人员聚集。希望广大市民迅速行动、共同携起手来，在市委、市政府坚强领导下，为打赢这场疫情防控阻击战，贡献自己的一份力量！葫芦岛市民政局2020年2月23日 
49,众志成城，抗击新型肺炎！中海锦城国际线上售楼中心启用。 ?? 
50,辛苦了，真棒[心]@吐槽小天才 河北邢台市内丘县#患者隐瞒病情失去最佳治疗机会去世#，1月18日发病，2月7日才确诊，昨晚8点左右死亡。期间密切接触人员77人，已被立案侦察。隐瞒病情，害人害己，且要承担法律责任，第一就是强制隔离，第二是治安处罚，第三是型处罚和民事赔偿责任http://t.cn/A6Pg4CG1 ??
51,来啦！@摩点 在民族困难面前，是那些不惧艰险的逆行者为我们传递希望。斑点城市把抗疫逆行者的精神融进徽章，创作出「都是国宝」系列徽章致敬最美逆行者，用有着温暖内核的文创作品，让更多人铭记那些平凡的英雄。【去摩点支持】http://t.cn/A6zhwuW3 【转发+关注】3.25抽6人送立体国宝钥匙扣。此次项目将把部分款项用于支援抗疫一线，为抗疫出一份绵薄之力，迎接他们平安归来！#致敬最美逆行者#
52,你们是最可爱，最值得尊敬的[心][心][心]//@朱一龙:致敬白衣天使，平安回家[心]@央视新闻 #支援湖北医疗队开始撤离#【转发！#谢谢你为湖北拼过命#[心]】 ??
53,//@StarInDarkNight://@M大王叫我来巡山:剩下你干嘛呢？留着买理财？//@小成故事多啊:这数据差…//@糖糖__Tracy:？什么 你说募捐了多少？下发了多少？@新华视点 #新型冠状病毒感染肺炎# 【全国红十字会累计接受捐赠3.4亿元】为全力做好新型冠状病毒感染的肺炎疫情防控工作，截至25日，全国红十字会系统累计接受爱心捐赠达3.4亿元。其中，中国红十字会总会接受捐赠款物2.74亿元，已向武汉等疫情严重地区调拨价值1245.88万元的物资和1000万元现金，并将根据灾区需求继续追加调拨物资。（记者王鹏）
54,拿实战当演习，平视不重视，现在紧要关头才发现自己没这个本事@中国新闻网 #捐给红十字会的物资去哪儿了#【红十字会接受大量捐赠物资，为何医院还是缺？武汉官方回应】为什么红十字会接受了社会捐赠大量物资，而医院还是缺物资？31日，在湖北省召开新型冠状病毒感染的肺炎疫情防控工作例行新闻发布会上，武汉市政府党组成员李强称，有多种原因，一个重要原因就是消耗量大于供应；另外捐赠物资和急需物资，品种、型号、标准不是很好地对应，“还有周转不够快，调拨不及时等，这些都是我们需要在工作中不断加以改进的。”（记者吴涛 上官云）
55,转发微博@山西卫视 #山西首例患者治愈出院# 山西首例新型冠状病毒感染的肺炎患者治愈出院 http://t.cn/A6P6QZsw ??
56,转发微博@韩寒 没有人能确保每个明天都能更好，但这丝毫不妨碍我们在今天的勇气与努力。加油武汉，感谢在前线的勇士们。#抗疫行动##手写加油接力# ??
57,//@俊凯的景天:#王俊凯[超话]# #跟着王俊凯益起来#  守望相助，让我们一起抗击疫情，加油。#流星-TFBOYS-王俊凯[音乐]#  #心引力[音乐]# @TFBOYS-王俊凯@人民日报 【速扩！#新型肺炎求助通道开启#】人民日报全媒体行动，征集新型冠状病毒肺炎求助者信息！如果你身边有确诊、疑似、密切接触者以及无法排除的发热者，请点击http://t.cn/A6PE3Spx 填写信息，我们将尽力提供帮助。守望相助，抗击疫情！#武汉加油#！ ??
58,转发微博@人民日报 #抗击新型肺炎我们在行动# 【#湖北黄冈发布捐赠电话#】据黄冈市新型冠状病毒感染的肺炎防控指挥部，近期，社会各界为我市疫情防控工作提供了大力援助。当前急需用于疫情防控的物资，包括：医用设备、医疗设备、试剂、药品、防护设备、消洗设备、耗材（其中口罩需求量较大）等。暂不接受与疫情防控无关的物资和境外捐赠。黄冈市红十字会负责接受医用耗材、防护用品等专项物资。联系电话：办公室0713-8126333，郭荣琳13872022748，田丽13636095699。捐赠物资通行保障联系电话：市公安局  柳敏（电话：18986555105）。详↓↓
59,转发微博@虎扑的步行街 【爱心传递：每转发此条微博1次，虎扑将会代表全体JRs捐款1元】支援武汉工作有了一定进展，来向JRs汇报：目前由虎扑援助的1200件医用防护服，已经送达武汉市第三医院，由麻醉科杨镭镭医生接收。由于正值新年，且突发疫情。我们在医疗器材供应商的选择上遇到了很大的困难。最后由我司同事出面联系了供应商，由三院医生确认了防护资质，虎扑出资购买了这批防护服。货物从郑州送往武汉进不了城，院方发动救护车成功接收了这批货物。防护服是杜邦公司生产的TYVEK class系列，应用于医疗防护（手术服，医用包装，防护服等）。虎扑站内爱心传递帖（转发虎扑站内帖同样将捐出1元）：http://t.cn/A6Pq3xua目前的情况说明：第一批货物已送达，我们正在准备更多的医疗器材送到武汉的前线（最快今天，最晚明天就会送达医院），请JRs放心。因工作时间非常紧张，为了尽快保障物资到位，助力防疫工作，我们在与相关方进行协商及沟通过程中，未能将所有细节提前落实。因此文案中的部分内容较为粗糙，还请大家谅解。此处特别感谢身处武汉的同事（虎扑ID：熊先生的猫小姐） ，身处危城，仍心系武汉，联系供应商和医院为这批物资顺利接收立下汗马功劳。 -----------------------------------------------------------------------------我们崇尚英雄，才会产生英雄。人人争做英雄，才会英雄辈出。新型肺炎造成的疫情如此严重，让我们始料未及。虎扑是一个直文化社区，我们向往英雄，我们想要用自己的方式，为武汉、为这个国家做点什么。#上虎扑搜热点话题# #上虎扑关注新型冠状病毒肺炎#   http://t.cn/A6Pq348r
60,很快。。。//@两颗栗子RIKO:草//@鱼与自律机械:草死//@人吉邇朗:吹箫人草草草//@Touko:关注了//@YORI蓝精灵:当代吹箫人哈哈哈哈哈//@高飞显考:……//@太喰: //@Jason·MM·Bridge:[哆啦A夢吃驚]//@麦卡PULP: ………//@Nomadsoul5:厉害了//@苏北人: 这是什么bot？@老胡bot 我觉得大家在垃圾车运肉菜的问题上也别讨论的太过火。老胡也相信没有一个正常人在这样的情况下会吃垃圾车运来的菜。但是老胡也觉得，现在正处于特殊时刻，私家车不能外出，普通货车也不见的能进武汉，如果老胡在武汉，吃饱饭和吃好饭的选择上，老胡会毫不犹豫选择先吃饱饭。虽然网上传的沸沸扬扬的垃圾车倒肉的图片实在不堪入目，所以老胡暂时将眼睛闭了起来。中国目前在抗疫上取得重大成就是举世瞩目的，是各国人民都值得成分学习的，但是治理一个有着十几亿人口的国家不是一件容易的事，难免在一些角角落落有点灰尘，老胡认为，我们也不要因为这一点灰尘就忘记了这一大片花园。
61,[围观]//@瓦良格号归来:[围观]@罗昌平 武汉市疾控中心主任李刚，在此次武汉肺炎疫情中，多次当众公开说谎，应该承担主体责任！ ??
62,[doge][吃惊][偷乐]挺好挺好的  [鼓掌]@李鑫一Rex 向奋战在疫情一线的医护工作者们致敬！希望你们能平安，我们都是#医护后盾# [心] http://t.cn/A6PjYJiF ??
63,就是不要脸，要脸也不至于扩的遍地开花[吐]//@夜游神红叶酱:怎么还很一副凯旋而归的样子，全国人民为了你们在家里蹲，你们一个个开开心心的出去玩还国家来接你们，要点脸好不好！[怒]@围脖少年 【#中国包机接回滞留泰国湖北游客#，游客：武汉是家，要回来和家人一起承担】2020年1月31日，湖北武汉。近80名滞留泰国的湖北游客，在曼谷搭乘中国民航派出的包机返回武汉。回国乘客说，多次买回武汉的机票被退，走的时候没想到疫情会那么严重，但武汉是家，要回来和家人一起承担。@一手Video http://t.cn/A6PCG31a
64,转发微博@娱乐揭秘蜀黍 除了蔡徐坤本人的捐款，蔡徐坤代言的品牌们在这次疫情中也出了不少力，且多数都是千万起捐。 ??
65,??Super底薪直播达人招募??底薪收入6??0??0???也??时薪 一个小时15块2月疫情不知道什么时候结束 快来做底薪直播吧仅限加入模特 我的模特想做的滴滴我 ?? 
66,帮转了！[爱你]@综艺小哥bot #疫情结束后你最想干什么#疫情之后希望有机会再去一次武汉，因为我想它会恢复如初的！不论什么也打不到它！就像生病的孩子恢复健康一样活蹦乱跳！加油?（想去过早[坏笑]） ??
67,[good]@央视网快看 #钟南山露出笑容# 【钟南山院士参与远程会诊 一危重患者转出ICU】3月13日，钟南山院士对新冠肺炎疑难病例进行远程会诊。其中，一位新冠肺炎危重患者，为一名年轻的孕产妇，经过了剖腹产，病情发展较快并出现呼吸衰竭。经过治疗，患者已脱离人工膜肺和呼吸机，神志清楚，呼吸正常，自行进食情况较好，各种指标均有改善。经专家组综合评估，会诊结束后，该患者就从ICU转入到普通病房。#众志成城战疫情# #世卫组织称任何国家都不能自暴自弃# http://t.cn/A6zifDlk
68,#摩登兄弟 传递正能量# 相信我们一定会战胜这场瘟疫，武汉加油！[心][心][心]@MD_摩登兄弟 //@MD_摩登兄弟:加油??@人民日报 【#武汉加油#！因为有信念，我们必将打赢这场阻击战！】我们正经历一场严峻考验，致敬抗疫一线的所有人，因为有你，我们必将携手战胜疫情，度过这个难忘的春天。@X玖少年团肖战DAYTOY @阿云嘎Musical @卡布叻_周深 @MD_摩登兄弟 @任贤齐 @李克勤 @那英 带来#爱在东方抗疫诗朗诵#↓一起为武汉加油，为中国加油！  http://t.cn/A6P80KGg
69,转发微博@内涵大婊哥 #90后外卖小哥镜头里的武汉# 我叫赵彬，河南人，在武汉送外卖2年了，是饿了么五星骑手。我每天一边送外卖，一边拍拍武汉街头的人。疫情暴发后，人们戴起来口罩，街头空荡荡。虽然我们隔着口罩，可忽然觉得，这人跟人的距离一下近了，很多顾客还给我们送口罩。“春天来了，樱花就要开了，我相信一切都会很快好起来。武汉加油！”
70,//@安定医院郝医生 ://@秦祎墨 ://@大师兄天道酬勤 : “自由不允许以彻底放弃自由为代价”//@宅宋喵 : //@Aoide弦歌 ://@Amortentiaz :”谁要求过大的自由，谁就在召唤绝对的奴役和集权。” 学到了//@琥珀卷卷 ://@Tiger公子 : 感觉这个道理用在反对代孕上也适用，所谓随意处分自己身体的自由@法外狂徒张三君 我卖我自己犯法吗？http://t.cn/A6zdvDAN 自由不能够允许以彻底放弃自由为代价[作揖] ??
71,转发微博@Authesis #新型冠状病毒怕酒精不耐高温# 我父母病了，母亲双肺多处感染，住不了医院，无法隔离，人山人海。她说自己快不行了…有没有人可以帮忙求助，救命的时刻了…烦请大家多多转发，武汉的状态刻不容缓 我没什么经验求助，不知道是不是到呼吸衰竭无药可救了才能去医院。如果是这样，有没有用药方案，病人可以自己在家吃药也可以？医院就是反复不确诊，不收治。我知道医护人员肯定已经尽力了，可是病了的人也需要救助。他们怎么办？我妈妈怎么办？这是从昨晚排队到现在的第三家定点医院了。不确诊就可以不收治，不收治就没有数据，死了也不是新型肺炎。说什么的都有，可是我现在顾不上了，救命的时刻了，救救我妈妈吧[泪][泪][泪]???@武汉市长专线 @平安武汉 @武汉民政
